nohup: ignoring input
Device: cuda
Loading note model from /workspace/scripts/../models/pretrained/CRNN_note_F1=0.9677_pedal_F1=0.9186.pth
Building datasets...
Train segments: 57200, Val segments: 7342
Starting training (max_steps=70000, starting_step=0)
[step 7150/70000] loss=0.5831 lr=1.0e-05 (0.81s/step, ~14h13m left)
[step 7160/70000] loss=0.5888 lr=1.0e-05 (0.82s/step, ~14h16m left)
[step 7170/70000] loss=0.5709 lr=1.0e-05 (0.82s/step, ~14h16m left)
[step 7180/70000] loss=0.5759 lr=1.0e-05 (0.82s/step, ~14h16m left)
[step 7190/70000] loss=0.5892 lr=1.0e-05 (0.81s/step, ~14h09m left)
[step 7200/70000] loss=0.5908 lr=1.0e-05 (0.81s/step, ~14h10m left)
[step 7210/70000] loss=0.5730 lr=1.0e-05 (0.81s/step, ~14h09m left)
[step 7220/70000] loss=0.5708 lr=1.0e-05 (0.82s/step, ~14h14m left)
[step 7230/70000] loss=0.5952 lr=1.0e-05 (0.82s/step, ~14h12m left)
[step 7240/70000] loss=0.5878 lr=1.0e-05 (0.81s/step, ~14h07m left)
[step 7250/70000] loss=0.5895 lr=1.0e-05 (0.81s/step, ~14h09m left)
[step 7260/70000] loss=0.5796 lr=1.0e-05 (0.82s/step, ~14h14m left)
[step 7270/70000] loss=0.5845 lr=1.0e-05 (0.81s/step, ~14h09m left)
[step 7280/70000] loss=0.5817 lr=1.0e-05 (0.81s/step, ~14h07m left)
[step 7290/70000] loss=0.6010 lr=1.0e-05 (0.82s/step, ~14h13m left)
[step 7300/70000] loss=0.5803 lr=1.0e-05 (0.82s/step, ~14h18m left)
[step 7310/70000] loss=0.5857 lr=1.0e-05 (0.81s/step, ~14h08m left)
[step 7320/70000] loss=0.5837 lr=1.0e-05 (0.81s/step, ~14h08m left)
[step 7330/70000] loss=0.5945 lr=1.0e-05 (0.81s/step, ~14h09m left)
[step 7340/70000] loss=0.5844 lr=1.0e-05 (0.82s/step, ~14h12m left)
[step 7350/70000] loss=0.5842 lr=1.0e-05 (0.81s/step, ~14h08m left)
[step 7360/70000] loss=0.5880 lr=1.0e-05 (0.81s/step, ~14h08m left)
[step 7370/70000] loss=0.5684 lr=1.0e-05 (0.81s/step, ~14h09m left)
[step 7380/70000] loss=0.5904 lr=1.0e-05 (0.82s/step, ~14h11m left)
[step 7390/70000] loss=0.5829 lr=1.0e-05 (0.82s/step, ~14h14m left)
[step 7400/70000] loss=0.5769 lr=1.0e-05 (0.82s/step, ~14h13m left)
[step 7410/70000] loss=0.5820 lr=1.0e-05 (0.82s/step, ~14h16m left)
[step 7420/70000] loss=0.5800 lr=1.0e-05 (0.82s/step, ~14h18m left)
[step 7430/70000] loss=0.5899 lr=1.0e-05 (0.82s/step, ~14h13m left)
[step 7440/70000] loss=0.6193 lr=1.0e-05 (0.81s/step, ~14h05m left)
[step 7450/70000] loss=0.5931 lr=1.0e-05 (0.81s/step, ~14h08m left)
[step 7460/70000] loss=0.5877 lr=1.0e-05 (0.81s/step, ~14h09m left)
[step 7470/70000] loss=0.5961 lr=1.0e-05 (0.81s/step, ~14h06m left)
[step 7480/70000] loss=0.5957 lr=1.0e-05 (0.82s/step, ~14h10m left)
[step 7490/70000] loss=0.5699 lr=1.0e-05 (0.82s/step, ~14h19m left)
[step 7500/70000] loss=0.5944 lr=1.0e-05 (0.82s/step, ~14h13m left)
[eval @ step 7500] val_loss=0.5562 train_loss=0.5888
[saved] runs/finetune_001/step_0007500.pth
[step 7510/70000] loss=0.5703 lr=1.0e-05 (0.82s/step, ~14h08m left)
[step 7520/70000] loss=0.5782 lr=1.0e-05 (0.82s/step, ~14h11m left)
[step 7530/70000] loss=0.5754 lr=1.0e-05 (0.82s/step, ~14h09m left)
[step 7540/70000] loss=0.5768 lr=1.0e-05 (0.82s/step, ~14h10m left)
[step 7550/70000] loss=0.5749 lr=1.0e-05 (0.81s/step, ~14h08m left)
[step 7560/70000] loss=0.5841 lr=1.0e-05 (0.82s/step, ~14h14m left)
[step 7570/70000] loss=0.5935 lr=1.0e-05 (0.82s/step, ~14h08m left)
[step 7580/70000] loss=0.5758 lr=1.0e-05 (0.81s/step, ~14h06m left)
[step 7590/70000] loss=0.5987 lr=1.0e-05 (0.82s/step, ~14h09m left)
[step 7600/70000] loss=0.5828 lr=1.0e-05 (0.82s/step, ~14h14m left)
[step 7610/70000] loss=0.5732 lr=1.0e-05 (0.82s/step, ~14h11m left)
[step 7620/70000] loss=0.5895 lr=1.0e-05 (0.82s/step, ~14h08m left)
[step 7630/70000] loss=0.5974 lr=1.0e-05 (0.82s/step, ~14h07m left)
[step 7640/70000] loss=0.5900 lr=1.0e-05 (0.82s/step, ~14h10m left)
[step 7650/70000] loss=0.5808 lr=1.0e-05 (0.81s/step, ~14h06m left)
[step 7660/70000] loss=0.5778 lr=1.0e-05 (0.82s/step, ~14h07m left)
[step 7670/70000] loss=0.5885 lr=1.0e-05 (0.82s/step, ~14h11m left)
[step 7680/70000] loss=0.5663 lr=1.0e-05 (0.81s/step, ~14h05m left)
[step 7690/70000] loss=0.5777 lr=1.0e-05 (0.81s/step, ~14h06m left)
[step 7700/70000] loss=0.5769 lr=1.0e-05 (0.82s/step, ~14h07m left)
[step 7710/70000] loss=0.5958 lr=1.0e-05 (0.82s/step, ~14h12m left)
[step 7720/70000] loss=0.5792 lr=1.0e-05 (0.82s/step, ~14h07m left)
[step 7730/70000] loss=0.5743 lr=1.0e-05 (0.82s/step, ~14h06m left)
[step 7740/70000] loss=0.5710 lr=1.0e-05 (0.82s/step, ~14h08m left)
[step 7750/70000] loss=0.5886 lr=1.0e-05 (0.82s/step, ~14h12m left)
[step 7760/70000] loss=0.5833 lr=1.0e-05 (0.82s/step, ~14h08m left)
[step 7770/70000] loss=0.5962 lr=1.0e-05 (0.82s/step, ~14h07m left)
[step 7780/70000] loss=0.5790 lr=1.0e-05 (0.82s/step, ~14h06m left)
[step 7790/70000] loss=0.5863 lr=1.0e-05 (0.82s/step, ~14h10m left)
[step 7800/70000] loss=0.5787 lr=1.0e-05 (0.82s/step, ~14h05m left)
[step 7810/70000] loss=0.5893 lr=1.0e-05 (0.82s/step, ~14h06m left)
[step 7820/70000] loss=0.5991 lr=1.0e-05 (0.81s/step, ~14h03m left)
[step 7830/70000] loss=0.5865 lr=1.0e-05 (0.82s/step, ~14h09m left)
[step 7840/70000] loss=0.5869 lr=1.0e-05 (0.81s/step, ~14h02m left)
[step 7850/70000] loss=0.5791 lr=1.0e-05 (0.81s/step, ~14h00m left)
[step 7860/70000] loss=0.5773 lr=1.0e-05 (0.82s/step, ~14h04m left)
[step 7870/70000] loss=0.5899 lr=1.0e-05 (0.82s/step, ~14h04m left)
[step 7880/70000] loss=0.5797 lr=1.0e-05 (0.81s/step, ~14h03m left)
[step 7890/70000] loss=0.5809 lr=1.0e-05 (0.81s/step, ~14h02m left)
[step 7900/70000] loss=0.5832 lr=1.0e-05 (0.82s/step, ~14h06m left)
[step 7910/70000] loss=0.5920 lr=1.0e-05 (0.82s/step, ~14h03m left)
[step 7920/70000] loss=0.5799 lr=1.0e-05 (0.81s/step, ~14h02m left)
[step 7930/70000] loss=0.5682 lr=1.0e-05 (0.81s/step, ~14h01m left)
[step 7940/70000] loss=0.5833 lr=1.0e-05 (0.82s/step, ~14h05m left)
[step 7950/70000] loss=0.6086 lr=1.0e-05 (0.81s/step, ~14h02m left)
[step 7960/70000] loss=0.5793 lr=1.0e-05 (0.82s/step, ~14h02m left)
[step 7970/70000] loss=0.5832 lr=1.0e-05 (0.81s/step, ~14h01m left)
[step 7980/70000] loss=0.5675 lr=1.0e-05 (0.82s/step, ~14h06m left)
[step 7990/70000] loss=0.5711 lr=1.0e-05 (0.81s/step, ~14h01m left)
[step 8000/70000] loss=0.6056 lr=1.0e-05 (0.81s/step, ~14h01m left)
[step 8010/70000] loss=0.5945 lr=1.0e-05 (0.81s/step, ~14h01m left)
[step 8020/70000] loss=0.5806 lr=1.0e-05 (0.82s/step, ~14h04m left)
[step 8030/70000] loss=0.6080 lr=1.0e-05 (0.81s/step, ~14h00m left)
[step 8040/70000] loss=0.5870 lr=1.0e-05 (0.81s/step, ~13h57m left)
[step 8050/70000] loss=0.5692 lr=1.0e-05 (0.81s/step, ~13h57m left)
[step 8060/70000] loss=0.5879 lr=1.0e-05 (0.82s/step, ~14h03m left)
[step 8070/70000] loss=0.5771 lr=1.0e-05 (0.81s/step, ~14h01m left)
[step 8080/70000] loss=0.5741 lr=1.0e-05 (0.82s/step, ~14h02m left)
[step 8090/70000] loss=0.5975 lr=1.0e-05 (0.82s/step, ~14h03m left)
[step 8100/70000] loss=0.5726 lr=1.0e-05 (0.81s/step, ~13h57m left)
[step 8110/70000] loss=0.5682 lr=1.0e-05 (0.81s/step, ~13h58m left)
[step 8120/70000] loss=0.5637 lr=1.0e-05 (0.81s/step, ~13h58m left)
[step 8130/70000] loss=0.5807 lr=1.0e-05 (0.82s/step, ~14h04m left)
[step 8140/70000] loss=0.6090 lr=1.0e-05 (0.81s/step, ~13h59m left)
[step 8150/70000] loss=0.5828 lr=1.0e-05 (0.81s/step, ~13h58m left)
[step 8160/70000] loss=0.6164 lr=1.0e-05 (0.82s/step, ~14h00m left)
[step 8170/70000] loss=0.5884 lr=1.0e-05 (0.82s/step, ~14h05m left)
[step 8180/70000] loss=0.5975 lr=1.0e-05 (0.82s/step, ~14h02m left)
[step 8190/70000] loss=0.5865 lr=1.0e-05 (0.82s/step, ~14h01m left)
[step 8200/70000] loss=0.6127 lr=1.0e-05 (0.81s/step, ~13h58m left)
[step 8210/70000] loss=0.5896 lr=1.0e-05 (0.82s/step, ~14h01m left)
[step 8220/70000] loss=0.5967 lr=1.0e-05 (0.82s/step, ~14h00m left)
[step 8230/70000] loss=0.5962 lr=1.0e-05 (0.82s/step, ~14h00m left)
[step 8240/70000] loss=0.6225 lr=1.0e-05 (0.81s/step, ~13h56m left)
[step 8250/70000] loss=0.5986 lr=1.0e-05 (0.82s/step, ~14h00m left)
[step 8260/70000] loss=0.5947 lr=1.0e-05 (0.81s/step, ~13h57m left)
[step 8270/70000] loss=0.5690 lr=1.0e-05 (0.81s/step, ~13h54m left)
[step 8280/70000] loss=0.5734 lr=1.0e-05 (0.81s/step, ~13h56m left)
[step 8290/70000] loss=0.5892 lr=1.0e-05 (0.82s/step, ~13h59m left)
[step 8300/70000] loss=0.5689 lr=1.0e-05 (0.81s/step, ~13h57m left)
[step 8310/70000] loss=0.5762 lr=1.0e-05 (0.81s/step, ~13h57m left)
[step 8320/70000] loss=0.5955 lr=1.0e-05 (0.82s/step, ~14h00m left)
[step 8330/70000] loss=0.5950 lr=1.0e-05 (0.81s/step, ~13h54m left)
[step 8340/70000] loss=0.5811 lr=1.0e-05 (0.81s/step, ~13h54m left)
[step 8350/70000] loss=0.6255 lr=1.0e-05 (0.81s/step, ~13h55m left)
[step 8360/70000] loss=0.5954 lr=1.0e-05 (0.81s/step, ~13h56m left)
[step 8370/70000] loss=0.5964 lr=1.0e-05 (0.81s/step, ~13h54m left)
[step 8380/70000] loss=0.5946 lr=1.0e-05 (0.81s/step, ~13h55m left)
[step 8390/70000] loss=0.6129 lr=1.0e-05 (0.81s/step, ~13h54m left)
[step 8400/70000] loss=0.5763 lr=1.0e-05 (0.82s/step, ~13h58m left)
[step 8410/70000] loss=0.5867 lr=1.0e-05 (0.82s/step, ~13h57m left)
[step 8420/70000] loss=0.5843 lr=1.0e-05 (0.81s/step, ~13h56m left)
[step 8430/70000] loss=0.5927 lr=1.0e-05 (0.81s/step, ~13h55m left)
[step 8440/70000] loss=0.5660 lr=1.0e-05 (0.82s/step, ~13h56m left)
[step 8450/70000] loss=0.5710 lr=1.0e-05 (0.82s/step, ~13h58m left)
[step 8460/70000] loss=0.5752 lr=1.0e-05 (0.82s/step, ~13h57m left)
[step 8470/70000] loss=0.5965 lr=1.0e-05 (0.81s/step, ~13h55m left)
[step 8480/70000] loss=0.5893 lr=1.0e-05 (0.82s/step, ~14h01m left)
[step 8490/70000] loss=0.5862 lr=1.0e-05 (0.81s/step, ~13h54m left)
[step 8500/70000] loss=0.5999 lr=1.0e-05 (0.82s/step, ~13h55m left)
[step 8510/70000] loss=0.6092 lr=1.0e-05 (0.82s/step, ~13h57m left)
[step 8520/70000] loss=0.5655 lr=1.0e-05 (0.82s/step, ~14h02m left)
[step 8530/70000] loss=0.5662 lr=1.0e-05 (0.82s/step, ~13h58m left)
[step 8540/70000] loss=0.5733 lr=1.0e-05 (0.81s/step, ~13h53m left)
[step 8550/70000] loss=0.5876 lr=1.0e-05 (0.82s/step, ~13h58m left)
[step 8560/70000] loss=0.6172 lr=1.0e-05 (0.81s/step, ~13h54m left)
[step 8570/70000] loss=0.5908 lr=1.0e-05 (0.82s/step, ~13h54m left)
[step 8580/70000] loss=0.5761 lr=1.0e-05 (0.82s/step, ~13h56m left)
[step 8590/70000] loss=0.5905 lr=1.0e-05 (0.82s/step, ~13h59m left)
[step 8600/70000] loss=0.5946 lr=1.0e-05 (0.82s/step, ~13h54m left)
[step 8610/70000] loss=0.5734 lr=1.0e-05 (0.81s/step, ~13h50m left)
[step 8620/70000] loss=0.5781 lr=1.0e-05 (0.81s/step, ~13h51m left)
[step 8630/70000] loss=0.5713 lr=1.0e-05 (0.82s/step, ~14h01m left)
[step 8640/70000] loss=0.5665 lr=1.0e-05 (0.82s/step, ~13h53m left)
[step 8650/70000] loss=0.5859 lr=1.0e-05 (0.81s/step, ~13h52m left)
[step 8660/70000] loss=0.5762 lr=1.0e-05 (0.82s/step, ~13h53m left)
[step 8670/70000] loss=0.5793 lr=1.0e-05 (0.82s/step, ~13h55m left)
[step 8680/70000] loss=0.5919 lr=1.0e-05 (0.81s/step, ~13h50m left)
[step 8690/70000] loss=0.5814 lr=1.0e-05 (0.82s/step, ~13h55m left)
[step 8700/70000] loss=0.5748 lr=1.0e-05 (0.82s/step, ~13h54m left)
[step 8710/70000] loss=0.5852 lr=1.0e-05 (0.82s/step, ~13h55m left)
[step 8720/70000] loss=0.5833 lr=1.0e-05 (0.81s/step, ~13h51m left)
[step 8730/70000] loss=0.5899 lr=1.0e-05 (0.82s/step, ~13h53m left)
[step 8740/70000] loss=0.5989 lr=1.0e-05 (0.82s/step, ~13h56m left)
[step 8750/70000] loss=0.5712 lr=1.0e-05 (0.82s/step, ~13h52m left)
[step 8760/70000] loss=0.5862 lr=1.0e-05 (0.82s/step, ~13h55m left)
[step 8770/70000] loss=0.5960 lr=1.0e-05 (0.82s/step, ~13h55m left)
[step 8780/70000] loss=0.5951 lr=1.0e-05 (0.82s/step, ~14h01m left)
[step 8790/70000] loss=0.5960 lr=1.0e-05 (0.82s/step, ~13h52m left)
[step 8800/70000] loss=0.5788 lr=1.0e-05 (0.82s/step, ~13h53m left)
[step 8810/70000] loss=0.5910 lr=1.0e-05 (0.82s/step, ~13h51m left)
[step 8820/70000] loss=0.5917 lr=1.0e-05 (0.82s/step, ~13h55m left)
[step 8830/70000] loss=0.5941 lr=1.0e-05 (0.82s/step, ~13h51m left)
[step 8840/70000] loss=0.5788 lr=1.0e-05 (0.82s/step, ~13h51m left)
[step 8850/70000] loss=0.5803 lr=1.0e-05 (0.81s/step, ~13h49m left)
[step 8860/70000] loss=0.5875 lr=1.0e-05 (0.82s/step, ~13h51m left)
[step 8870/70000] loss=0.5781 lr=1.0e-05 (0.81s/step, ~13h48m left)
[step 8880/70000] loss=0.5888 lr=1.0e-05 (0.81s/step, ~13h48m left)
[step 8890/70000] loss=0.5931 lr=1.0e-05 (0.81s/step, ~13h47m left)
[step 8900/70000] loss=0.5765 lr=1.0e-05 (0.82s/step, ~13h54m left)
[step 8910/70000] loss=0.5914 lr=1.0e-05 (0.82s/step, ~13h51m left)
[step 8920/70000] loss=0.5812 lr=1.0e-05 (0.81s/step, ~13h46m left)
[step 8930/70000] loss=0.5731 lr=1.0e-05 (0.82s/step, ~13h49m left)
[step 8940/70000] loss=0.5865 lr=1.0e-05 (0.82s/step, ~13h49m left)
[step 8950/70000] loss=0.5800 lr=1.0e-05 (0.81s/step, ~13h48m left)
[step 8960/70000] loss=0.6039 lr=1.0e-05 (0.81s/step, ~13h47m left)
[step 8970/70000] loss=0.5801 lr=1.0e-05 (0.82s/step, ~13h51m left)
[step 8980/70000] loss=0.5816 lr=1.0e-05 (0.81s/step, ~13h47m left)
[step 8990/70000] loss=0.6326 lr=1.0e-05 (0.81s/step, ~13h48m left)
[step 9000/70000] loss=0.5738 lr=1.0e-05 (0.81s/step, ~13h45m left)
[step 9010/70000] loss=0.5875 lr=1.0e-05 (0.82s/step, ~13h49m left)
[step 9020/70000] loss=0.5829 lr=1.0e-05 (0.81s/step, ~13h47m left)
[step 9030/70000] loss=0.5995 lr=1.0e-05 (0.81s/step, ~13h47m left)
[step 9040/70000] loss=0.5852 lr=1.0e-05 (0.82s/step, ~13h49m left)
[step 9050/70000] loss=0.5799 lr=1.0e-05 (0.82s/step, ~13h52m left)
[step 9060/70000] loss=0.5690 lr=1.0e-05 (0.82s/step, ~13h50m left)
[step 9070/70000] loss=0.5813 lr=1.0e-05 (0.82s/step, ~13h50m left)
[step 9080/70000] loss=0.6026 lr=1.0e-05 (0.82s/step, ~13h48m left)
[step 9090/70000] loss=0.5740 lr=1.0e-05 (0.82s/step, ~13h53m left)
[step 9100/70000] loss=0.5805 lr=1.0e-05 (0.82s/step, ~13h47m left)
[step 9110/70000] loss=0.5999 lr=1.0e-05 (0.82s/step, ~13h50m left)
[step 9120/70000] loss=0.5872 lr=1.0e-05 (0.82s/step, ~13h48m left)
[step 9130/70000] loss=0.5778 lr=1.0e-05 (0.81s/step, ~13h45m left)
[step 9140/70000] loss=0.5972 lr=1.0e-05 (0.81s/step, ~13h41m left)
[step 9150/70000] loss=0.5852 lr=1.0e-05 (0.81s/step, ~13h40m left)
[step 9160/70000] loss=0.5850 lr=1.0e-05 (0.81s/step, ~13h44m left)
[step 9170/70000] loss=0.5738 lr=1.0e-05 (0.81s/step, ~13h43m left)
[step 9180/70000] loss=0.5788 lr=1.0e-05 (0.82s/step, ~13h48m left)
[step 9190/70000] loss=0.5875 lr=1.0e-05 (0.82s/step, ~13h49m left)
[step 9200/70000] loss=0.5740 lr=1.0e-05 (0.82s/step, ~13h53m left)
[step 9210/70000] loss=0.5927 lr=1.0e-05 (0.82s/step, ~13h45m left)
[step 9220/70000] loss=0.5757 lr=1.0e-05 (0.81s/step, ~13h45m left)
[step 9230/70000] loss=0.5998 lr=1.0e-05 (0.82s/step, ~13h46m left)
[step 9240/70000] loss=0.5932 lr=1.0e-05 (0.82s/step, ~13h53m left)
[step 9250/70000] loss=0.5825 lr=1.0e-05 (0.82s/step, ~13h47m left)
[step 9260/70000] loss=0.5947 lr=1.0e-05 (0.82s/step, ~13h45m left)
[step 9270/70000] loss=0.5925 lr=1.0e-05 (0.82s/step, ~13h46m left)
[step 9280/70000] loss=0.5756 lr=1.0e-05 (0.82s/step, ~13h49m left)
[step 9290/70000] loss=0.5857 lr=1.0e-05 (0.82s/step, ~13h45m left)
[step 9300/70000] loss=0.5677 lr=1.0e-05 (0.81s/step, ~13h43m left)
[step 9310/70000] loss=0.5728 lr=1.0e-05 (0.83s/step, ~13h56m left)
[step 9320/70000] loss=0.5917 lr=1.0e-05 (0.82s/step, ~13h49m left)
[step 9330/70000] loss=0.5975 lr=1.0e-05 (0.82s/step, ~13h48m left)
[step 9340/70000] loss=0.5950 lr=1.0e-05 (0.82s/step, ~13h47m left)
[step 9350/70000] loss=0.5947 lr=1.0e-05 (0.82s/step, ~13h51m left)
[step 9360/70000] loss=0.5979 lr=1.0e-05 (0.82s/step, ~13h47m left)
[step 9370/70000] loss=0.5799 lr=1.0e-05 (0.82s/step, ~13h45m left)
[step 9380/70000] loss=0.5781 lr=1.0e-05 (0.82s/step, ~13h46m left)
[step 9390/70000] loss=0.5907 lr=1.0e-05 (0.82s/step, ~13h48m left)
[step 9400/70000] loss=0.5930 lr=1.0e-05 (0.82s/step, ~13h46m left)
[step 9410/70000] loss=0.5760 lr=1.0e-05 (0.82s/step, ~13h43m left)
[step 9420/70000] loss=0.5770 lr=1.0e-05 (0.82s/step, ~13h47m left)
[step 9430/70000] loss=0.5874 lr=1.0e-05 (0.81s/step, ~13h41m left)
[step 9440/70000] loss=0.5784 lr=1.0e-05 (0.81s/step, ~13h41m left)
[step 9450/70000] loss=0.5922 lr=1.0e-05 (0.83s/step, ~13h57m left)
[step 9460/70000] loss=0.5873 lr=1.0e-05 (0.83s/step, ~13h59m left)
[step 9470/70000] loss=0.5879 lr=1.0e-05 (0.82s/step, ~13h50m left)
[step 9480/70000] loss=0.5835 lr=1.0e-05 (0.83s/step, ~13h53m left)
[step 9490/70000] loss=0.5859 lr=1.0e-05 (0.88s/step, ~14h44m left)
[step 9500/70000] loss=0.5978 lr=1.0e-05 (0.84s/step, ~14h09m left)
[step 9510/70000] loss=0.5982 lr=1.0e-05 (0.85s/step, ~14h18m left)
[step 9520/70000] loss=0.6108 lr=1.0e-05 (0.84s/step, ~14h02m left)
[step 9530/70000] loss=0.5814 lr=1.0e-05 (0.83s/step, ~13h55m left)
[step 9540/70000] loss=0.5778 lr=1.0e-05 (0.82s/step, ~13h45m left)
[step 9550/70000] loss=0.5800 lr=1.0e-05 (0.82s/step, ~13h45m left)
[step 9560/70000] loss=0.5848 lr=1.0e-05 (0.82s/step, ~13h46m left)
[step 9570/70000] loss=0.5807 lr=1.0e-05 (0.83s/step, ~13h51m left)
[step 9580/70000] loss=0.5868 lr=1.0e-05 (0.82s/step, ~13h43m left)
[step 9590/70000] loss=0.5754 lr=1.0e-05 (0.82s/step, ~13h44m left)
[step 9600/70000] loss=0.5794 lr=1.0e-05 (0.82s/step, ~13h45m left)
[step 9610/70000] loss=0.6058 lr=1.0e-05 (0.82s/step, ~13h46m left)
[step 9620/70000] loss=0.5794 lr=1.0e-05 (0.82s/step, ~13h41m left)
[step 9630/70000] loss=0.5908 lr=1.0e-05 (0.82s/step, ~13h40m left)
[step 9640/70000] loss=0.5842 lr=1.0e-05 (0.83s/step, ~13h50m left)
[step 9650/70000] loss=0.5823 lr=1.0e-05 (0.82s/step, ~13h43m left)
[step 9660/70000] loss=0.5860 lr=1.0e-05 (0.82s/step, ~13h44m left)
[step 9670/70000] loss=0.5643 lr=1.0e-05 (0.82s/step, ~13h44m left)
[step 9680/70000] loss=0.6032 lr=1.0e-05 (0.82s/step, ~13h47m left)
[step 9690/70000] loss=0.6025 lr=1.0e-05 (0.82s/step, ~13h44m left)
[step 9700/70000] loss=0.5890 lr=1.0e-05 (0.82s/step, ~13h42m left)
[step 9710/70000] loss=0.5828 lr=1.0e-05 (0.82s/step, ~13h41m left)
[step 9720/70000] loss=0.6022 lr=1.0e-05 (0.82s/step, ~13h46m left)
[step 9730/70000] loss=0.5823 lr=1.0e-05 (0.82s/step, ~13h41m left)
[step 9740/70000] loss=0.5761 lr=1.0e-05 (0.82s/step, ~13h42m left)
[step 9750/70000] loss=0.5820 lr=1.0e-05 (0.82s/step, ~13h45m left)
[step 9760/70000] loss=0.5723 lr=1.0e-05 (0.82s/step, ~13h41m left)
[step 9770/70000] loss=0.5778 lr=1.0e-05 (0.82s/step, ~13h40m left)
[step 9780/70000] loss=0.5856 lr=1.0e-05 (0.82s/step, ~13h40m left)
[step 9790/70000] loss=0.6063 lr=1.0e-05 (0.82s/step, ~13h47m left)
[step 9800/70000] loss=0.5701 lr=1.0e-05 (0.82s/step, ~13h42m left)
[step 9810/70000] loss=0.5825 lr=1.0e-05 (0.82s/step, ~13h42m left)
[step 9820/70000] loss=0.5751 lr=1.0e-05 (0.82s/step, ~13h42m left)
[step 9830/70000] loss=0.5768 lr=1.0e-05 (0.82s/step, ~13h43m left)
[step 9840/70000] loss=0.5793 lr=1.0e-05 (0.82s/step, ~13h38m left)
[step 9850/70000] loss=0.5737 lr=1.0e-05 (0.82s/step, ~13h37m left)
[step 9860/70000] loss=0.5742 lr=1.0e-05 (0.82s/step, ~13h37m left)
[step 9870/70000] loss=0.5955 lr=1.0e-05 (0.82s/step, ~13h41m left)
[step 9880/70000] loss=0.5969 lr=1.0e-05 (0.82s/step, ~13h39m left)
[step 9890/70000] loss=0.5900 lr=1.0e-05 (0.82s/step, ~13h38m left)
[step 9900/70000] loss=0.5767 lr=1.0e-05 (0.82s/step, ~13h41m left)
[step 9910/70000] loss=0.5955 lr=1.0e-05 (0.81s/step, ~13h36m left)
[step 9920/70000] loss=0.5920 lr=1.0e-05 (0.82s/step, ~13h36m left)
[step 9930/70000] loss=0.5936 lr=1.0e-05 (0.82s/step, ~13h38m left)
[step 9940/70000] loss=0.5908 lr=1.0e-05 (0.82s/step, ~13h42m left)
[step 9950/70000] loss=0.5774 lr=1.0e-05 (0.82s/step, ~13h37m left)
[step 9960/70000] loss=0.5978 lr=1.0e-05 (0.82s/step, ~13h36m left)
[step 9970/70000] loss=0.5955 lr=1.0e-05 (0.81s/step, ~13h35m left)
[step 9980/70000] loss=0.5987 lr=1.0e-05 (0.82s/step, ~13h38m left)
[step 9990/70000] loss=0.5699 lr=1.0e-05 (0.81s/step, ~13h35m left)
[lr decay @ step 10000] lr=9.00e-06
[step 10000/70000] loss=0.5806 lr=9.0e-06 (0.82s/step, ~13h35m left)
[eval @ step 10000] val_loss=0.5571 train_loss=0.5885
[saved] runs/finetune_001/step_0010000.pth
[step 10010/70000] loss=0.5747 lr=9.0e-06 (0.82s/step, ~13h39m left)
[step 10020/70000] loss=0.5925 lr=9.0e-06 (0.82s/step, ~13h38m left)
[step 10030/70000] loss=0.5814 lr=9.0e-06 (0.82s/step, ~13h37m left)
[step 10040/70000] loss=0.5862 lr=9.0e-06 (0.82s/step, ~13h43m left)
[step 10050/70000] loss=0.5890 lr=9.0e-06 (0.82s/step, ~13h38m left)
[step 10060/70000] loss=0.5687 lr=9.0e-06 (0.82s/step, ~13h38m left)
[step 10070/70000] loss=0.5990 lr=9.0e-06 (0.82s/step, ~13h37m left)
[step 10080/70000] loss=0.5920 lr=9.0e-06 (0.82s/step, ~13h41m left)
[step 10090/70000] loss=0.5861 lr=9.0e-06 (0.82s/step, ~13h36m left)
[step 10100/70000] loss=0.5948 lr=9.0e-06 (0.82s/step, ~13h36m left)
[step 10110/70000] loss=0.5923 lr=9.0e-06 (0.82s/step, ~13h36m left)
[step 10120/70000] loss=0.5706 lr=9.0e-06 (0.82s/step, ~13h39m left)
[step 10130/70000] loss=0.5741 lr=9.0e-06 (0.82s/step, ~13h35m left)
[step 10140/70000] loss=0.6158 lr=9.0e-06 (0.82s/step, ~13h35m left)
[step 10150/70000] loss=0.5863 lr=9.0e-06 (0.82s/step, ~13h35m left)
[step 10160/70000] loss=0.5808 lr=9.0e-06 (0.82s/step, ~13h39m left)
[step 10170/70000] loss=0.5831 lr=9.0e-06 (0.82s/step, ~13h35m left)
[step 10180/70000] loss=0.5804 lr=9.0e-06 (0.82s/step, ~13h38m left)
[step 10190/70000] loss=0.5875 lr=9.0e-06 (0.82s/step, ~13h42m left)
[step 10200/70000] loss=0.5851 lr=9.0e-06 (0.82s/step, ~13h38m left)
[step 10210/70000] loss=0.5648 lr=9.0e-06 (0.82s/step, ~13h38m left)
[step 10220/70000] loss=0.5923 lr=9.0e-06 (0.82s/step, ~13h37m left)
[step 10230/70000] loss=0.5778 lr=9.0e-06 (0.82s/step, ~13h41m left)
[step 10240/70000] loss=0.5681 lr=9.0e-06 (0.82s/step, ~13h37m left)
[step 10250/70000] loss=0.5867 lr=9.0e-06 (0.82s/step, ~13h36m left)
[step 10260/70000] loss=0.6077 lr=9.0e-06 (0.82s/step, ~13h37m left)
